x, y, theta, stamp, 
3.97474376868063e-06, -2.5480310550758074e-08, 2.038806031368494e-06, 715428000000, 
3.973708900349989e-06, -2.5539401537598077e-08, 2.0418729874372963e-06, 715530000000, 
3.968632695788388e-06, -2.554172694604977e-08, 2.0449500324557e-06, 715632000000, 
4.001460740582193e-06, -2.5567203687487424e-08, 2.0483865947651456e-06, 715734000000, 
3.967697950139492e-06, -2.549525637307069e-08, 2.0511286155380047e-06, 715836000000, 
3.973730536782588e-06, -2.5584136701190794e-08, 2.053246250458675e-06, 715904000000, 
4.02209165803358e-06, -2.559567892966918e-08, 2.0568619876341037e-06, 716006000000, 
3.9948790395517754e-06, -2.5535311355697775e-08, 2.059662743442113e-06, 716108000000, 
4.010491346522513e-06, -2.561781231327378e-08, 2.062899490833596e-06, 716210000000, 
4.026180996566396e-06, -2.5647505281822605e-08, 2.066159499922334e-06, 716312000000, 
3.994625972325441e-06, -2.5665634505978773e-08, 2.068944089714425e-06, 716414000000, 
4.029001692555369e-06, -2.5638949303094067e-08, 2.0723730975134976e-06, 716516000000, 
4.053483170274022e-06, -2.5688062801139585e-08, 2.0756613091131518e-06, 716618000000, 
4.038780810643721e-06, -2.5695814215348496e-08, 2.0786655787830802e-06, 716720000000, 
4.067499385427622e-06, -2.572291247024879e-08, 2.082064206028771e-06, 716822000000, 
4.029686673181519e-06, -2.5652277353567248e-08, 2.0847704352926727e-06, 716924000000, 
4.0424874404951255e-06, -2.5739789872931724e-08, 2.0879891822168155e-06, 717026000000, 
4.09730588391811e-06, -2.575866989971239e-08, 2.0916735077582325e-06, 717128000000, 
4.066983700442791e-06, -2.5781883650026373e-08, 2.0944257404198285e-06, 717230000000, 
4.05324790210999e-06, -2.5747265416569788e-08, 2.0974347647366873e-06, 717332000000, 
4.1039809424387695e-06, -2.5784421994157723e-08, 2.1010310808608044e-06, 717434000000, 
4.118162469109676e-06, -2.576301082299922e-08, 2.1031924599081285e-06, 717502000000, 
4.072867239036599e-06, -2.582628749065014e-08, 2.105804527387059e-06, 717604000000, 
4.080569246662695e-06, -2.576288611483176e-08, 2.1090387857601088e-06, 717706000000, 
4.135628736664914e-06, -2.5851634964332288e-08, 2.1126957774029187e-06, 717808000000, 
4.094356665712566e-06, -2.5802376542176964e-08, 2.115367533806552e-06, 717910000000, 
4.075098505319319e-06, -2.588161096701807e-08, 2.1182608792499245e-06, 718012000000, 
4.1354735327391935e-06, -2.584473471073189e-08, 2.121968427098733e-06, 718114000000, 
4.157477490799136e-06, -2.5808754621406366e-08, 2.125233762451172e-06, 718216000000, 
4.124722528471718e-06, -2.5933725800814853e-08, 2.1280147259395338e-06, 718318000000, 
4.152058232754281e-06, -2.59098797811192e-08, 2.1313829531429935e-06, 718420000000, 
4.169601913596245e-06, -2.5961699162095915e-08, 2.1346130957516655e-06, 718522000000, 
4.14806288216433e-06, -2.5971514469867787e-08, 2.137551260021627e-06, 718624000000, 
4.186443619126506e-06, -2.5986795010940493e-08, 2.1410627537365146e-06, 718726000000, 
4.149395063574767e-06, -2.5929131231161762e-08, 2.143766548626558e-06, 718828000000, 
4.1481512601154076e-06, -2.6015396569220708e-08, 2.14579831245478e-06, 718896000000, 
4.1934743316317035e-06, -2.5922146886378897e-08, 2.1493840345261756e-06, 718998000000, 
4.189653833382456e-06, -2.5938042738333914e-08, 2.152395972048508e-06, 719100000000, 
4.1479438359596955e-06, -2.5957388925275518e-08, 2.155073311626663e-06, 719202000000, 
4.1811571581667805e-06, -2.606731195150679e-08, 2.1584993725006443e-06, 719304000000, 
4.236946913186281e-06, -2.6055570255239863e-08, 2.1621895464433445e-06, 719406000000, 
4.207182142180428e-06, -2.6091333098612478e-08, 2.164940175690655e-06, 719508000000, 
4.207782000011889e-06, -2.603068295278801e-08, 2.1681043121862935e-06, 719610000000, 
4.240663465335391e-06, -2.612916457811239e-08, 2.1714955454660546e-06, 719712000000, 
4.200140750512645e-06, -2.612142969606583e-08, 2.174175105867477e-06, 719814000000, 
4.231203194523661e-06, -2.615750774502232e-08, 2.1776210655174823e-06, 719916000000, 
4.261931372990032e-06, -2.616680659232261e-08, 2.1809997361083493e-06, 720018000000, 
4.223975191324104e-06, -2.6190281348438456e-08, 2.1837136800391753e-06, 720120000000, 
4.218132749537922e-06, -2.6159823383916367e-08, 2.1867765272267876e-06, 720222000000, 
4.279344175694226e-06, -2.6203683918622527e-08, 2.1905105392147168e-06, 720324000000, 
4.271728378959686e-06, -2.6220971257404552e-08, 2.1934275737111998e-06, 720426000000, 
4.243406049336982e-06, -2.6246723469387633e-08, 2.196283558344969e-06, 720528000000, 
4.287101830902143e-06, -2.6174553434449777e-08, 2.199822392622616e-06, 720630000000, 
4.309002772154954e-06, -2.6222046936270055e-08, 2.20214431772043e-06, 720698000000, 
4.264202863988185e-06, -2.624098242679312e-08, 2.204764048340807e-06, 720800000000, 
4.267421750044055e-06, -2.630002619980767e-08, 2.2079126613476775e-06, 720902000000, 
4.327822520517033e-06, -2.626000172844794e-08, 2.211658423212825e-06, 721004000000, 
