x, y, th, stamp, 
-0.4869448268933808,-0.5000018735369522,2.9099985985505624e-06,9861000000,
-0.4505636995920262,-0.5000019119049259,2.837910296012217e-06,9895000000,
-0.4138424779508286,-0.5000019540946236,2.916907355323978e-06,9929000000,
-0.37678116055735245,-0.5000019964971576,2.9874929292573856e-06,9963000000,
-0.33937974969614315,-0.5000020427509799,2.969394369298671e-06,9997000000,
-0.301298545250846,-0.5000020910078813,3.1391916297406528e-06,10031000000,
-0.26287721428353,-0.5000021423287636,3.0168548589459107e-06,10065000000,
-0.2241157918067744,-0.5000022029300351,2.970798194639245e-06,10099000000,
-0.1850142762985671,-0.5000022664829743,3.102971724491475e-06,10133000000,
-0.14557267469925386,-0.5000023315725863,3.1277598855593734e-06,10167000000,
-0.10579117384488168,-0.5000024064298759,2.9234346835025226e-06,10201000000,
-0.06566985669767683,-0.5000024929105422,2.8499833554016636e-06,10235000000,
-0.025209272175148283,-0.5000025830855688,2.929522360519237e-06,10269000000,
0.015251702476496789,-0.500002676504855,2.793543922109332e-06,10303000000,
0.05673118253962105,-0.5000027665911144,3.2003204733308114e-06,10337000000,
0.0985502978995529,-0.5000028482148003,3.0755121222979334e-06,10371000000,
0.14036967919780005,-0.5000029361701532,2.8639740684945156e-06,10405000000,
0.18252857368778191,-0.5000030164821738,3.264157690222345e-06,10439000000,
0.22502806025292965,-0.5000030777464424,3.4944415148185476e-06,10473000000,
0.26820697543279365,-0.5000031341537668,3.373570338390819e-06,10507000000,
0.3117260337637161,-0.5000031954743424,3.121316544410132e-06,10541000000,
0.35558519953460505,-0.5000032554126623,3.2098431650316226e-06,10575000000,
0.40012416914458004,-0.500003304732512,3.4740992089812055e-06,10609000000,
0.4450032816778428,-0.5000033518831509,3.2680825431101935e-06,10643000000,
0.49022250052423044,-0.5000033997046778,3.2014238852404266e-06,10677000000,
0.5357818256111803,-0.5000034401240188,3.3225799542638534e-06,10711000000,
0.5816812581303543,-0.5000034776728866,3.2989640257577137e-06,10745000000,
0.6279207953752748,-0.5000035166812014,3.2586080016200333e-06,10779000000,
0.6745004388423959,-0.5000035514202309,3.328687690582627e-06,10813000000,
0.7214201856585156,-0.500003580844428,3.3612788841819782e-06,10847000000,
0.7690197356351454,-0.5000036042474408,3.476259770961544e-06,10881000000,
0.8169594234377839,-0.5000036291782505,3.3012230018118702e-06,10915000000,
0.8650948040849712,-0.5000186453708954,-0.0007536905672192253,10949000000,
0.9136894264543305,-0.5000472792292513,-0.0005345484507653033,10983000000,
0.9629602845809692,-0.5000492598406001,-4.250104415669726e-05,11017000000,
1.0125587536720195,-0.500040359309666,-0.00021789840529937084,11051000000,
1.0624471186038742,-0.5000417878950142,-0.0006817681701391508,11085000000,
1.1129640820123243,-0.5000907758264274,-0.0019722646583504033,11119000000,
1.1637727554173825,-0.5002108538921993,-0.0035687317752611243,11153000000,
1.2148562962459521,-0.5004264823403521,-0.005741324513832445,11187000000,
1.2665235340911138,-0.5008010993757368,-0.009377505135694034,11221000000,
1.3183963353959738,-0.5014050757895488,-0.014442646110143323,11255000000,
1.37050124326993,-0.5023210332262988,-0.02095766273851767,11289000000,
1.4231514996504648,-0.5036400549359855,-0.028979965585973072,11323000000,
1.47600134978543,-0.5054248070070805,-0.038404496263154654,11357000000,
1.528961052640994,-0.5077554677489573,-0.04919618789872188,11391000000,
1.582050369327457,-0.5106950851045046,-0.06138618697600775,11425000000,
1.635304843538111,-0.5143334822489326,-0.07499540343149878,11459000000,
1.687505781746567,-0.5174623734400858,-0.08995590240394594,11493000000,
1.738845936245328,-0.5207431644784812,-0.10636724672206875,11527000000,
1.7895585635117353,-0.524381223972063,-0.12454220139667034,11561000000,
1.8394957972138626,-0.5290053163589833,-0.14453947744747284,11595000000,
1.88391962723098,-0.5299566493308723,-0.16559295839297594,11629000000,
1.9271293938645158,-0.5347221224270287,-0.18834686072604528,11663000000,
1.9598712369793252,-0.5377366264372025,-0.2106985374148796,11697000000,
1.9815048974693372,-0.5410319319069364,-0.2322392566240004,11731000000,
1.9950810616203103,-0.5438332313661598,-0.25308089969303915,11765000000,
2.00035524924413,-0.544441948226395,-0.27391407306031995,11799000000,
2.0009566315267056,-0.5463981133216083,-0.2944567896481358,11833000000,
2.0006679150336417,-0.5492876917134957,-0.314715963712339,11867000000,
2.0003405471514966,-0.5522333772706263,-0.3348811818777749,11901000000,
1.9998816674188902,-0.5548932165493394,-0.35497552710240365,11935000000,
1.9994982831410777,-0.5573678187619164,-0.3749809282650005,11969000000,
1.999185717373411,-0.5595515183896976,-0.3948525903453212,12003000000,
1.999040186057961,-0.561491445409611,-0.4144628192325651,12037000000,
1.9991814072107268,-0.5634303802241185,-0.4337734657880817,12071000000,
1.9996327442799322,-0.5653319709890655,-0.4528581479002322,12105000000,
2.0003287948504553,-0.566737649348552,-0.4716103783851344,12139000000,
2.0013694065185983,-0.5680026133404871,-0.489911673629942,12173000000,
2.003237877377071,-0.5687901817294616,-0.5077315891456851,12207000000,
2.005969546767282,-0.5691655255534567,-0.5251934933196764,12241000000,
2.007815289061124,-0.5692941594089161,-0.5421857033662671,12275000000,
2.01236577117703,-0.570971952451078,-0.5592880786839022,12309000000,
2.0283987867739106,-0.584865602181404,-0.580297075794034,12343000000,
2.033505263013839,-0.5880691578469224,-0.6012510317500788,12377000000,
2.036285232125017,-0.5868071658617705,-0.6223524811678932,12411000000,
2.0568873753943664,-0.610197016567682,-0.6487928992581709,12445000000,
2.0724011478029176,-0.6300532833715146,-0.6766923114560172,12479000000,
2.0787974370246407,-0.6382105573434695,-0.7048548962078991,12513000000,
2.081283099024941,-0.6378553078864161,-0.7332204583825063,12547000000,
2.0969355075781086,-0.656756723294809,-0.7667144915364261,12581000000,
2.1043053551860393,-0.666258253028306,-0.8009248155548465,12615000000,
2.106813024257062,-0.6668779621058377,-0.8353722882137959,12649000000,
2.138798029623812,-0.7048459747685285,-0.8781302161539238,12683000000,
2.177028275416535,-0.75393183250027,-0.9247562100139592,12717000000,
2.2107455446167203,-0.8018045861852926,-0.9730556174886459,12751000000,
2.238278472189075,-0.8476852819099245,-1.0230474000160208,12785000000,
2.261221030831704,-0.8930441205940521,-1.074895311532185,12819000000,
2.2804512253127283,-0.9381301648280794,-1.1286463809754195,12853000000,
2.3000416946108326,-0.9896880526870638,-1.1854796519756923,12887000000,
2.3107275569000634,-1.0327480576922312,-1.2429505289058962,12921000000,
2.3169261498621747,-1.0636650240969951,-1.3011587124689297,12955000000,
2.3237122986386938,-1.0840976796808282,-1.3601829144124324,12989000000,
2.32657660473772,-1.092530642930276,-1.4184990675025626,13023000000,
2.325519052377794,-1.0918039418349255,-1.475853379962783,13057000000,
2.3232148390204377,-1.0910381111439593,-1.5326664556785239,13091000000,
2.320791203750996,-1.0905329902768957,-1.5891340868159731,13125000000,
2.3187251662174115,-1.0897955767110028,-1.6453238188390855,13159000000,
2.3170347920830667,-1.088837459474999,-1.7012087635882263,13193000000,
2.3154943905335448,-1.0875643309853666,-1.756793482826587,13227000000,
2.3146407801075806,-1.0864978141765358,-1.8121447428514712,13261000000,
2.3142142299831954,-1.0851615403855048,-1.8671840302127312,13295000000,
2.3122117280844314,-1.0934136643784997,-1.923352236954311,13329000000,
2.3137672491871135,-1.1108588211890302,-1.9815713277930445,13363000000,
2.3168600153125225,-1.1252232892863825,-2.0404820725056747,13397000000,
2.319501821817583,-1.1455378960377554,-2.100954208167356,13431000000,
2.323313246259467,-1.1682106355518938,-2.162592036718455,13465000000,
2.323944444997504,-1.2005022882986829,-2.2264107150448744,13499000000,
2.316391422653535,-1.2468700460509428,-2.2931650654998665,13533000000,
2.3039069386971844,-1.2949065522217422,-2.361547309429696,13567000000,
2.2989616985707237,-1.3342934879754145,-2.4297426237699704,13601000000,
2.300340155754754,-1.3669416295134085,-2.49808161998453,13635000000,
2.302534474560004,-1.3963673081435886,-2.5673424696440907,13669000000,
2.3047949058033708,-1.422506747452751,-2.637626717582581,13703000000,
2.307705922822062,-1.4429631164587449,-2.70873141617176,13737000000,
2.3024411715550444,-1.4628804783649563,-2.7819100443597464,13771000000,
2.302681782160965,-1.4753903411239198,-2.8553933180485465,13805000000,
2.3038167715246045,-1.482327615863657,-2.929811770003935,13839000000,
2.3031491621073794,-1.484716491665958,-3.0055462184751347,13873000000,
2.296227293503134,-1.4858851501218184,-3.082759982095432,13907000000,
2.2927841451389854,-1.484683437968321,3.122976075639805,13941000000,
2.288890586970873,-1.4832957170921124,3.0451198220549314,13975000000,
2.2932356718406757,-1.4826606479882267,2.967967995516116,14009000000,
2.2873516688764117,-1.4772011767999966,2.889418881547879,14043000000,
2.2628742263356556,-1.4768121773104004,2.8082645495425624,14077000000,
2.2481941599470985,-1.4797642636298287,2.727827526923739,14111000000,
2.245054540612139,-1.4801197802871664,2.648606238041814,14145000000,
2.254557130371041,-1.4778072090209322,2.5704891663285427,14179000000,
2.2696027255712323,-1.4804771070868166,2.4924866761120663,14213000000,
2.280220479311616,-1.4800105892321234,2.413710701279163,14247000000,
2.2747331252330967,-1.4680189334019889,2.3324443460880384,14281000000,
2.226908923685429,-1.414458355368299,2.2445746814572973,14315000000,
2.1841406252618722,-1.355254892262962,2.1557690267799705,14349000000,
2.1468502302461228,-1.2908658819063148,2.0661555939739396,14383000000,
2.115843007794238,-1.2219526896627373,1.9759123417255138,14417000000,
2.091295745803124,-1.1489376600603503,1.8851058863900338,14451000000,
2.07372090895112,-1.072699461772128,1.7938737648133416,14485000000,
2.0632403894492493,-0.9938462203555848,1.70227423183755,14519000000,
2.0599580071787966,-0.9130223409173691,1.6104698519952279,14553000000,
2.0641008921845883,-0.8305924819204872,1.5186303105932697,14587000000,
2.07520185948,-0.7473273331993177,1.4268772649708008,14621000000,
2.0910367225845934,-0.6633160179489545,1.3348884950497604,14655000000,
2.1133787921408005,-0.5794397824599009,1.2422673593051032,14689000000,
2.144759243377426,-0.49795052587365435,1.1492546870539047,14723000000,
2.184553929958239,-0.41995626548717546,1.0559658851799607,14757000000,
2.231840342295886,-0.34544333066804367,0.9624095099985713,14791000000,
2.2431274552659883,-0.32761530491285146,0.8746076243526996,14825000000,
2.2419123714922913,-0.3280715553825845,0.7886618326904686,14859000000,
2.234537195527617,-0.33447807040448874,0.7033509924324218,14893000000,
2.228418531664108,-0.3396238658320425,0.6178886475957382,14927000000,
2.2387169514991236,-0.3344707105629673,0.5303774246568266,14961000000,
2.222437479290513,-0.34007223612049653,0.4449143819989703,14995000000,
2.1917544612561017,-0.3549272216144222,0.36088222764805183,15029000000,
2.1608334969470255,-0.36899612333492504,0.2767941004407491,15063000000,
2.1298440807176156,-0.38310719062332715,0.1926288477472943,15097000000,
2.098782504186788,-0.39725463483204004,0.10838959782716207,15131000000,
2.0676445579123413,-0.41143249696827794,0.024078842454110155,15165000000,
2.036426866672243,-0.42563431517508515,-0.06029930320010855,15199000000,
2.005126607301347,-0.43985327542128005,-0.14473978081872554,15233000000,
1.9737415438347656,-0.45408225917124495,-0.22923669143464376,15267000000,
1.9422700585172357,-0.4683138945625787,-0.31378340361154466,15301000000,
1.910710877792598,-0.48254047724394183,-0.3983728158203265,15335000000,
1.90317225131461,-0.48819633284549835,-0.4861383584417939,15369000000,
1.9050997042353701,-0.49592378790431013,-0.573861619005017,15403000000,
1.9049415638884875,-0.5027492485106245,-0.6610537023334715,15437000000,
1.9024148791753142,-0.509048570369372,-0.7475633831604204,15471000000,
1.899543097907529,-0.515153913323689,-0.8334104215815381,15505000000,
1.8969292771359867,-0.5211092253701166,-0.9187065480499156,15539000000,
1.8939419966683506,-0.5268177750995381,-1.0034318464416057,15573000000,
1.8906669308415265,-0.5317241514162603,-1.0876621901313615,15607000000,
1.8883484019519572,-0.5383129447006849,-1.1710999527571415,15641000000,
1.9193366631638613,-0.6265261907104169,-1.2444083378967006,15675000000,
1.946639784871388,-0.7261877352813368,-1.3157653069893689,15709000000,
1.9662067429319554,-0.8272635845956178,-1.3860000785804183,15743000000,
1.9782893764559617,-0.9238768786964756,-1.452839202060497,15777000000,
1.9850618985660096,-1.0194848362398,-1.5175344344401303,15811000000,
1.9870441165914137,-1.116781802113439,-1.5821529501290958,15845000000,
1.9829309845905354,-1.2140449413363956,-1.6466443538552338,15879000000,
1.9723095509606419,-1.3108052502144094,-1.7113943358479697,15913000000,
1.955306234543003,-1.4066582433776411,-1.7763025241889163,15947000000,
1.9321549161510319,-1.501148803027056,-1.841403311606579,15981000000,
1.902872963242168,-1.5939228406023251,-1.9065428317855426,16015000000,
1.8675872915873755,-1.6845979472335628,-1.9714649265148951,16049000000,
1.8264570436059284,-1.7727934709765547,-2.0361629287387752,16083000000,
1.7796666967155232,-1.8581382020852755,-2.1006315985607906,16117000000,
1.7274222483492059,-1.9402741269411978,-2.1648671620996986,16151000000,
1.669950588203819,-2.0188575919339233,-2.2288672423330076,16185000000,
1.6074987427645204,-2.0935604428658676,-2.2926309651970347,16219000000,
1.5403330474907342,-2.1640711608394945,-2.35615907948876,16253000000,
1.4687382499006951,-2.2300959976712376,-2.419454056226699,16287000000,
1.3930165374290997,-2.2913601102010217,-2.482520153001183,16321000000,
1.3134864764508296,-2.347608681525078,-2.545363450929711,16355000000,
1.2304818556075343,-2.3986080208722957,-2.6079918615652256,16389000000,
1.1446569494005632,-2.4440119752556395,-2.670295212378909,16423000000,
1.0561244419541902,-2.48377407916175,-2.7322739868170034,16457000000,
0.9654847067315435,-2.5177560187161268,-2.7939046953178184,16491000000,
0.8728218976891855,-2.54587652177072,-2.8552008595619522,16525000000,
0.7785167769572909,-2.5681310390714374,-2.9160385390868226,16559000000,
0.6829085193046577,-2.5844954355598393,-2.9763139075256158,16593000000,
0.5863922975770757,-2.5949717075584204,-3.035912666911162,16627000000,
0.4893582231160787,-2.59960566231572,-3.0947206126018516,16661000000,
0.3923221713411085,-2.5984275872355176,3.130568084913509,16695000000,
0.29709056694945335,-2.5931522278267023,3.073382482536412,16729000000,
0.2100714237961009,-2.586062449948216,3.0164531022710213,16763000000,
0.11526181433073665,-2.567949018373704,2.9574743704823048,16797000000,
0.02094560469667728,-2.5442394613686266,2.8972124894593096,16831000000,
-0.07167619776492504,-2.514872151389186,2.835847532046661,16865000000,
-0.1622826890995947,-2.479839041379019,2.7735087534060052,16899000000,
-0.2504289942554239,-2.4392870308904566,2.710317947639586,16933000000,
-0.3358015260075516,-2.393283581670687,2.6464139843304593,16967000000,
-0.41809325352183485,-2.3419160426046783,2.581892179773669,17001000000,
-0.49702063863356216,-2.2853152338024465,2.516874482933924,17035000000,
-0.5719071404968988,-2.22396105840509,2.4514757101354525,17069000000,
-0.642837198579701,-2.1577534473751654,2.385762260218223,17103000000,
-0.7093203068669646,-2.0870608050923707,2.3198620631604925,17137000000,
-0.7711998510253952,-2.012139282604596,2.253913413656017,17171000000,
-0.8282022330428113,-1.933158641073758,2.188050555876001,17205000000,
-0.8797503676480818,-1.8509725941109776,2.1224021437090355,17239000000,
-0.9258713097575209,-1.7656122378989245,2.056941920422948,17273000000,
-0.9664705365449199,-1.677276976749031,1.9916346940339107,17307000000,
-1.0012754699803643,-1.5864126382804085,1.9264804285316879,17341000000,
-1.0301077461122368,-1.4935969012049701,1.861486164699586,17375000000,
-1.0528529972864968,-1.3990179878313698,1.7966210276610768,17409000000,
-1.0694111977284801,-1.303249964225043,1.7318957255994902,17443000000,
-1.0796984056769054,-1.206502953476217,1.6672829436784156,17477000000,
-1.0836646890705115,-1.1093873953567248,1.6027913101849405,17511000000,
-1.0812802206650414,-1.0121583447895273,1.5384041873914325,17545000000,
-1.072557532547369,-0.9153924791183761,1.4741197947760198,17579000000,
-1.0574672336959563,-0.8193050877849911,1.4099221632004006,17613000000,
-1.036145130116745,-0.7245565878029828,1.3458189745139422,17647000000,
-1.008553503753275,-0.6312888028864753,1.2817862160526843,17681000000,
-0.9748825942001641,-0.5401400647482337,1.2178309735952328,17715000000,
-0.9352544801586632,-0.45145101565795426,1.1539476363897647,17749000000,
-0.8900982016841349,-0.3658991174241092,1.0901098789159038,17783000000,
-0.8656752510091602,-0.33276515308252985,1.0341143802304569,17817000000,
-0.8617042307692256,-0.333351544450412,0.9880918321071447,17851000000,
-0.8601853224984509,-0.33929457700077276,0.942623953098375,17885000000,
-0.8595373421424229,-0.3456178834614603,0.896697446524902,17919000000,
-0.8591993277681151,-0.35202534503668353,0.8502390360704656,17953000000,
-0.8591634717914245,-0.35849703143257583,0.8031053044666536,17987000000,
-0.8594220719043403,-0.36501403337326344,0.755158593445935,18021000000,
-0.8599676889706094,-0.37155863672656,0.7062674876179319,18055000000,
-0.8607932281353667,-0.3781141770156954,0.6563076844025449,18089000000,
-0.8618919936874981,-0.3846648836014659,0.605163309459426,18123000000,
-0.863257727678643,-0.3911957192005343,0.5527287266356387,18157000000,
-0.8648846263166242,-0.39769221583957176,0.49891083428493094,18191000000,
-0.8667673406909325,-0.4041403104439562,0.44363184733095135,18225000000,
-0.8689009586713503,-0.4105261815996037,0.3868324997069474,18259000000,
-0.8712809722692996,-0.4168360894870005,0.3284755690655241,18293000000,
-0.8739032288435015,-0.4230562204601989,0.26854954639619205,18327000000,
-0.8767638689479095,-0.4291725377980768,0.20707220915058921,18361000000,
-0.8798592499802256,-0.4351706399824979,0.14409377825565248,18395000000,
-0.8831858575017226,-0.44103562802763147,0.0796992823613418,18429000000,
-0.886740203784048,-0.4467519832366566,0.014009725916833412,18463000000,
-0.8905187149688939,-0.4523034572016431,-0.05281832428716484,18497000000,
-0.8945176066763474,-0.4576729756277624,-0.12059502946052333,18531000000,
-0.8987327493366368,-0.46284255825475673,-0.18910159681700373,18565000000,
-0.8992457257110951,-0.46869330926464814,-0.257388029627929,18599000000,
-0.8973809715832395,-0.47514260855272616,-0.32452537428216516,18633000000,
-0.8957607214867277,-0.48168025389050156,-0.390520397342041,18667000000,
-0.8943851113413289,-0.488287965551284,-0.45520789716832133,18701000000,
-0.8932544411775939,-0.4949484091936559,-0.5184646181731989,18735000000,
-0.8923692136049841,-0.5016450425265968,-0.5802085515552694,18769000000,
-0.8917302011629993,-0.5083619582840113,-0.6403965714079596,18803000000,
-0.8913384937617687,-0.5150837204156916,-0.6990208064515899,18837000000,
-0.8911955363354671,-0.5217952017829717,-0.7561043362300477,18871000000,
-0.8913031491858436,-0.5284814206603186,-0.8116965913647871,18905000000,
-0.8916635372232462,-0.5351273799683621,-0.8658688434029397,18939000000,
-0.8922792833095295,-0.5417179091057989,-0.9187099975435179,18973000000,
-0.893153329099028,-0.5482375102556614,-0.9703228557908165,19007000000,
-0.8942889401865937,-0.5546702104055877,-1.0208209094782987,19041000000,
-0.8956896569822751,-0.5609994203006016,-1.0703256810521966,19075000000,
-0.8973592290279195,-0.5672078025097822,-1.1189645838869353,19109000000,
-0.8993015328822614,-0.5732771500508747,-1.166869247979076,19143000000,
-0.9015204719096563,-0.5791882786446028,-1.214174245296767,19177000000,
-0.9040198574441504,-0.5849209347523026,-1.2610161390857317,19211000000,
-0.9068032702696215,-0.5904537232857656,-1.307532785053868,19245000000,
-0.9098739021008908,-0.5957640583762367,-1.3538628103255566,19279000000,
-0.9132343772677398,-0.6008281420687364,-1.4001452051088399,19313000000,
-0.9051709606188822,-0.6531283977175797,-1.4418424181436098,19347000000,
-0.8908325354688498,-0.7585875605418094,-1.4781928707066065,19381000000,
-0.8809954300269891,-0.8640746004361084,-1.514303905993172,19415000000,
-0.8755454651573455,-0.9697742214240433,-1.5505845058133123,19449000000,
-0.8743710986191966,-1.0755332611859936,-1.5870952201983712,19483000000,
-0.8773779822927102,-1.1811802423785,-1.623886711527498,19517000000,
-0.8844675797116964,-1.2865550799287033,-1.660996608085813,19551000000,
-0.8952547622067829,-1.3896092095200065,-1.6931927836162872,19585000000,
-0.9079880813943801,-1.4890070037453023,-1.7128195572461338,19619000000,
-0.9225351973181928,-1.5890991459785173,-1.7330025648090972,19653000000,
-0.9387323046886448,-1.6889960696224944,-1.7534272296987403,19687000000,
-0.9565127821987011,-1.7886787903511567,-1.7740606920625586,19721000000,
-0.9758149839171616,-1.8881310694006146,-1.7948715834813727,19755000000,
-0.9965813988859332,-1.9873386708288217,-1.8158302599659866,19789000000,
