x, y, th, stamp, 
-2.281468391418457,0.4618909955024719,0.06308044337330568,1696619087785571254,
-2.2615206241607666,0.4631659686565399,0.08463708630379682,1696619087836592866,
-2.237156391143799,0.465414434671402,0.10923311467183848,1696619087895678910,
-2.217156171798706,0.4676535427570343,0.13000094294051717,1696619087945582956,
-2.19667387008667,0.4704069197177887,0.15061824690477432,1696619087996650599,
-2.1778743267059326,0.4734854996204376,0.16713616084964242,1696619088042751600,
-2.1606597900390625,0.47644248604774475,0.18295386126510865,1696619088085985647,
-2.14086651802063,0.4804244041442871,0.20290812644139566,1696619088136278844,
-2.120933771133423,0.48458239436149597,0.22400602843104775,1696619088185947122,
-2.0974197387695312,0.4902922213077545,0.24892435522712833,1696619088245614417,
-2.077521324157715,0.4954904019832611,0.26828121190836446,1696619088295713490,
-2.0581488609313965,0.5010926723480225,0.28716460673555827,1696619088345610743,
-2.0399935245513916,0.506641685962677,0.30519852203578796,1696619088392659510,
-2.020657539367676,0.5130528211593628,0.3245036797736886,1696619088443090289,
-2.0039725303649902,0.5186278223991394,0.34173564815598817,1696619088485782736,
-1.9848806858062744,0.5257914662361145,0.3598080285600878,1696619088536210324,
-1.966157078742981,0.5328783392906189,0.3787814541650325,1696619088585586560,
-1.9437220096588135,0.5421614646911621,0.4007944016476533,1696619088645609553,
-1.9250280857086182,0.5502613186836243,0.4203447277306496,1696619088695792478,
-1.90657639503479,0.5586768388748169,0.4402983090712433,1696619088745603065,
-1.8889360427856445,0.5670247673988342,0.45963172385332085,1696619088793702518,
-1.8707349300384521,0.5763111710548401,0.47816475115436874,1696619088843770704,
-1.8554821014404297,0.584345281124115,0.49422801300187474,1696619088886068927,
-1.8377163410186768,0.5940924882888794,0.513081728419124,1696619088936498145,
-1.8198739290237427,0.6042050123214722,0.5336914708348245,1696619088985686098,
-1.7989460229873657,0.6170366406440735,0.557324077084791,1696619089045609854,
-1.781627893447876,0.6279920339584351,0.5752785841733775,1696619089095713773,
-1.7646886110305786,0.6392873525619507,0.5936544939237857,1696619089146598604,
-1.748684287071228,0.6502593159675598,0.6117296393340838,1696619089193821905,
-1.7323287725448608,0.6617510914802551,0.6309217954503213,1696619089242594412,
-1.7177523374557495,0.6723936200141907,0.647142208452791,1696619089286737726,
-1.701864242553711,0.6847608685493469,0.6652239138167051,1696619089337474794,
-1.6857306957244873,0.6973881125450134,0.6845420574583065,1696619089387607518,
-1.6669352054595947,0.7131771445274353,0.7053082387537825,1696619089446552085,
-1.6514569520950317,0.7264273166656494,0.7238290533339826,1696619089496624226,
-1.6361591815948486,0.740217924118042,0.7433182804412996,1696619089547578790,
-1.621691107749939,0.7535259127616882,0.7605184748848779,1696619089594624284,
-1.6073673963546753,0.7675111293792725,0.7787371479769443,1696619089644910334,
-1.595300555229187,0.7795916795730591,0.794506948605684,1696619089685791916,
-1.5811117887496948,0.7941281199455261,0.812542536439618,1696619089737196079,
-1.5672577619552612,0.809165894985199,0.8287181562584894,1696619089786034728,
-1.5508960485458374,0.8274608254432678,0.8520656191331653,1696619089846283974,
-1.537415623664856,0.8428688645362854,0.8706627813834338,1696619089896105646,
-1.5245260000228882,0.8585063219070435,0.8886253025161627,1696619089946184354,
-1.5118961334228516,0.8741244077682495,0.9060964562550303,1696619089996087877,
-1.499464988708496,0.8904381394386292,0.9238172379669342,1696619090046181514,
-1.4895182847976685,0.9036620259284973,0.9378303297793552,1696619090086307321,
-1.4775481224060059,0.9201745986938477,0.9551025047452147,1696619090137300413,
-1.4661492109298706,0.9369746446609497,0.9721345715695814,1696619090186074205,
-1.4525409936904907,0.9573323726654053,0.9945966927635351,1696619090246199407,
-1.4415777921676636,0.9744832515716553,1.0125585231045875,1696619090296349887,
-1.4307998418807983,0.9920358061790466,1.0295588787577363,1696619090346036858,
-1.4204075336456299,1.0095374584197998,1.048190209698407,1696619090395901818,
-1.4102439880371094,1.027497410774231,1.065513674055533,1696619090445912619,
-1.402358889579773,1.041926622390747,1.0782249283082135,1696619090485939900,
