x, y, theta, stamp, 
0.5535583972230632, 0.20593484670361162, 0.638775402856453, 2806462000000, 
0.5617054472674441, 0.21204210183144717, 0.6482698928865152, 2806564000000, 
0.5697992815478864, 0.2182247752280129, 0.656175579195482, 2806666000000, 
0.5778459645855215, 0.22446833015752263, 0.6643034326770146, 2806768000000, 
0.5858363905563884, 0.23077996212603416, 0.6736738008184249, 2806870000000, 
0.593760852656731, 0.2371708466031525, 0.6841102888316067, 2806972000000, 
0.601615092075797, 0.243646474580851, 0.694945511309982, 2807074000000, 
0.6068119847131167, 0.24801071464428723, 0.7022058351463885, 2807142000000, 
0.6145505554185328, 0.25462570218537384, 0.7125529779451204, 2807244000000, 
0.622222737244636, 0.2613191675641573, 0.722337531136617, 2807346000000, 
0.6298326916452078, 0.26808529924982477, 0.7313675060544405, 2807448000000, 
0.6373838580838799, 0.2749184658729437, 0.7398892284165478, 2807550000000, 
0.644882975803608, 0.28181536648927646, 0.7460167689229905, 2807652000000, 
0.6523510916635817, 0.28875031402735724, 0.7505266232621174, 2807754000000, 
0.6597886269445669, 0.2957161827710389, 0.7557332917187196, 2807856000000, 
0.6671853466769306, 0.3027245449271729, 0.7612456084224622, 2807958000000, 
0.6745414230288815, 0.30977438594045764, 0.7671803719360029, 2808060000000, 
0.6818527418817294, 0.3168686103396898, 0.7738268940561192, 2808162000000, 
0.6891141157888963, 0.32401291842372276, 0.7808721554915051, 2808264000000, 
0.6963345921995348, 0.33120772430379647, 0.7844798499254215, 2808366000000, 
0.7035448404657195, 0.33841798965708253, 0.7861723121005426, 2808468000000, 
0.7107423924011239, 0.34563778033816817, 0.789027591307921, 2808570000000, 
0.7179132271833408, 0.3528835391242875, 0.7920734712797401, 2808672000000, 
0.7226810177418008, 0.3577261643613317, 0.7943222408528331, 2808740000000, 
0.7298104601287435, 0.3650106015768505, 0.798186018729573, 2808842000000, 
0.7369050673426257, 0.3723258902339101, 0.8031780629032583, 2808944000000, 
0.7439648262973195, 0.37967703143025433, 0.8073400288802146, 2809046000000, 
0.7510268136960602, 0.3870402993021065, 0.8060806968894267, 2809148000000, 
0.7580928647079981, 0.3943975640029458, 0.8055902036935061, 2809250000000, 
0.7651449165528261, 0.4017617087164266, 0.8076126279321895, 2809352000000, 
0.7721876302345899, 0.40913628355270754, 0.8090597427446649, 2809454000000, 
0.7792192227297976, 0.41651960539333777, 0.8112356655248233, 2809556000000, 
0.7862283483018928, 0.42392130183533594, 0.8145629619599045, 2809658000000, 
0.7932187987291275, 0.43134839970007594, 0.8147973670904113, 2809760000000, 
0.8002228079124328, 0.43876743967256193, 0.8133024681868934, 2809862000000, 
0.807236746907887, 0.44617358995413847, 0.8131831880865771, 2809964000000, 
0.8142447549455564, 0.453584546162936, 0.8133099759506245, 2810066000000, 
0.8212507728465459, 0.4609965358246686, 0.8137866067685485, 2810168000000, 
0.8282502795221155, 0.468412394490569, 0.8151529621243626, 2810270000000, 
0.832908995931546, 0.47336284997719696, 0.8162950318845411, 2810338000000, 
0.8398865665136267, 0.4807993767857256, 0.8176057546509387, 2810440000000, 
0.8468775632849751, 0.4882330607668167, 0.8151846726728487, 2810542000000, 
0.8538838743357188, 0.49565151289770787, 0.8130831774756313, 2810644000000, 
0.8608924981751803, 0.5030625687762253, 0.8129373609986879, 2810746000000, 
0.8679050691955508, 0.5104705561777108, 0.8125498287314711, 2810848000000, 
0.8749201300330895, 0.517875108889197, 0.8126356037911066, 2810950000000, 
0.8819302418700298, 0.5252820841835636, 0.8135549391519226, 2811052000000, 
0.8889364622188377, 0.5326970893971336, 0.8127345491729633, 2811154000000, 
0.8959576355665095, 0.5401007598825848, 0.8109110495994407, 2811256000000, 
0.9029916128681574, 0.5474901681381211, 0.8099137774723306, 2811358000000, 
0.9100288926793769, 0.5548758370943215, 0.8090610389125394, 2811460000000, 
0.9170719563325885, 0.5622556009847948, 0.8083964207150138, 2811562000000, 
0.9241182761850035, 0.5696310199896373, 0.8082478845233879, 2811664000000, 
0.9311635551028484, 0.5770066041101797, 0.8083695650230475, 2811766000000, 
0.9382110124787891, 0.5843830783014969, 0.807300338858152, 2811868000000, 
0.9429169181130743, 0.5892943207850038, 0.806304467734922, 2811936000000, 
0.9499859301327183, 0.5966519301442261, 0.8046369749750899, 2812038000000, 
0.9570606485172469, 0.6040014112482256, 0.8039762814307425, 2812140000000, 
0.9641422628105516, 0.6113446799977882, 0.803109178927678, 2812242000000, 
0.9712291644567285, 0.6186822717041635, 0.8024662674849227, 2812344000000, 
0.9783186795422055, 0.6260162707998719, 0.8022645399664668, 2812446000000, 
0.9854568074684281, 0.6333497000119601, 0.784257862440603, 2812548000000, 
0.9929495650981359, 0.6404139285488222, 0.7318563197844852, 2812650000000, 
1.000724753483533, 0.6471038951039014, 0.7016504910534739, 2812752000000, 
1.0086175376696656, 0.6536326617513846, 0.6785036200098398, 2812854000000, 
1.0166377131107396, 0.659989661264597, 0.660386267545707, 2812956000000, 
1.0247407415364678, 0.6662096616810508, 0.6526961319666391, 2813058000000, 
1.0328494353852273, 0.6723993703004189, 0.652128299689696, 2813160000000, 
1.0409221544882026, 0.6786033690272786, 0.6623430716323028, 2813262000000, 
1.0488719817910233, 0.684935625529392, 0.6812458031177776, 2813364000000, 
1.0567434910579305, 0.6914048167991099, 0.6867113935496587, 2813466000000, 
1.0646145510014922, 0.697886801938512, 0.6893423219144605, 2813568000000, 
1.0698699679583348, 0.7022073192978556, 0.6877761158172042, 2813636000000, 
1.077782897388837, 0.7086652502086892, 0.6806487443103147, 2813738000000, 
1.0857676953204847, 0.7150481860859442, 0.668565176152414, 2813840000000, 
1.0938432244641378, 0.7213424615621362, 0.6504401832341914, 2813942000000, 
1.102235641422373, 0.7273236041765045, 0.5915378907475899, 2814044000000, 
1.1108691789814622, 0.7328624743332948, 0.5612440117447145, 2814146000000, 
